RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,DateOfBirth,OpenAccountDate,CurrentAccountNumber,CreditCardAccountNumber,Balance,BalanceDate,EstimatedSalary
7818,15642870,Ross,677,France,Male,1/6/1964,1/16/2013,300000015642870,CRE00000015642870T11111,0,1/1/2023,168650.4
7819,15637977,Barese,542,Germany,Male,1/23/1997,1/11/2014,300000015637977,CRE00000015637977T11111,139330.1,1/1/2023,54372.37
7820,15600792,Swayne,613,Spain,Male,1/27/1993,1/10/2022,300000015600792,CRE00000015600792T11111,0,1/1/2023,133897.32
7821,15576131,Phillips,666,France,Male,1/7/1982,1/8/2017,300000015576131,CRE00000015576131T11111,0,1/1/2023,147878.05
7822,15686588,Manfrin,777,France,Female,1/17/1994,1/8/2020,300000015686588,CRE00000015686588T11111,134571.5,1/1/2023,118313.38
7823,15761018,Tan,581,Germany,Male,1/7/1972,1/15/2020,300000015761018,CRE00000015761018T11111,143829.2,1/1/2023,181224.24
7824,15616029,Adams,705,France,Male,1/27/1990,1/1/2015,300000015616029,CRE00000015616029T11111,0,1/1/2023,7921.57
7825,15761149,Teng,673,France,Female,1/21/1978,1/9/2014,300000015761149,CRE00000015761149T11111,133444.97,1/1/2023,5708.19
7826,15802758,Chinwendu,594,Germany,Female,1/11/1999,1/2/2018,300000015802758,CRE00000015802758T11111,104753.84,1/1/2023,56756.52
7827,15647838,Davison,648,Germany,Female,1/1/1971,1/2/2020,300000015647838,CRE00000015647838T11111,116574.84,1/1/2023,4121.04
7828,15735968,Hsing,605,France,Male,1/26/1981,1/23/2012,300000015735968,CRE00000015735968T11111,0,1/1/2023,97213.09
7829,15581286,Castro,734,France,Female,1/2/1982,1/21/2013,300000015581286,CRE00000015581286T11111,176914.8,1/1/2023,12799.23
7830,15625445,Parkin,572,France,Female,1/10/1986,1/23/2014,300000015625445,CRE00000015625445T11111,68348.18,1/1/2023,50400.32
7831,15600173,Manna,595,France,Female,1/22/1989,1/15/2013,300000015600173,CRE00000015600173T11111,0,1/1/2023,41447.86
7832,15635143,Fennescey,749,France,Male,1/1/1980,1/23/2020,300000015635143,CRE00000015635143T11111,56726.83,1/1/2023,185543.35
7833,15664849,Colon,573,Spain,Male,1/2/1976,1/7/2019,300000015664849,CRE00000015664849T11111,65269.23,1/1/2023,189988.65
7834,15762455,Yeh,624,Spain,Male,1/27/1989,1/25/2016,300000015762455,CRE00000015762455T11111,66220.17,1/1/2023,170819.01
7835,15797165,Bergamaschi,703,France,Male,1/15/1966,1/12/2013,300000015797165,CRE00000015797165T11111,0,1/1/2023,85547.33
7836,15788189,Matveyeva,665,France,Female,1/23/1981,1/21/2014,300000015788189,CRE00000015788189T11111,96147.55,1/1/2023,137037.97
7837,15780492,Ignatyeva,648,France,Male,1/18/1980,1/7/2018,300000015780492,CRE00000015780492T11111,0,1/1/2023,19283.14
7838,15678497,Lederer,850,Spain,Male,1/19/1974,1/5/2020,300000015678497,CRE00000015678497T11111,0,1/1/2023,169425.3
7839,15588560,Nwabugwu,569,Germany,Female,1/1/1990,1/12/2014,300000015588560,CRE00000015588560T11111,145330.43,1/1/2023,132038.65
7840,15606003,Abramowitz,566,France,Female,1/14/2001,1/27/2019,300000015606003,CRE00000015606003T11111,0,1/1/2023,3626.47
7841,15611756,Chapman,537,Germany,Female,1/27/1975,1/13/2018,300000015611756,CRE00000015611756T11111,124192.28,1/1/2023,50881.51
7842,15789563,Fiorentino,706,Germany,Female,1/24/1976,1/4/2015,300000015789563,CRE00000015789563T11111,111288.18,1/1/2023,149170.25
7843,15702416,Cecil,734,France,Male,1/2/1979,1/1/2015,300000015702416,CRE00000015702416T11111,107805.67,1/1/2023,182505.68
7844,15766288,Ikechukwu,586,Germany,Female,1/14/1986,1/13/2017,300000015766288,CRE00000015766288T11111,103700.69,1/1/2023,194072.56
7845,15667633,Allen,612,France,Female,1/11/1984,1/23/2021,300000015667633,CRE00000015667633T11111,0,1/1/2023,9209.21
7846,15622774,Kao,648,France,Male,1/18/1988,1/21/2022,300000015622774,CRE00000015622774T11111,0,1/1/2023,167931.81
7847,15755416,Hart,557,France,Female,1/26/1995,1/15/2019,300000015755416,CRE00000015755416T11111,87739.08,1/1/2023,123096.56
7848,15769915,Charlton,643,Spain,Female,1/17/2002,1/15/2022,300000015769915,CRE00000015769915T11111,133313.34,1/1/2023,3965.69
7849,15643908,Turnbull,433,France,Female,1/13/1973,1/12/2012,300000015643908,CRE00000015643908T11111,0,1/1/2023,87711.61
7850,15627395,Manners,643,Germany,Male,1/21/1981,1/7/2015,300000015627395,CRE00000015627395T11111,154902.66,1/1/2023,49667.28
7851,15679663,Chiazagomekpere,488,France,Female,1/23/1986,1/12/2022,300000015679663,CRE00000015679663T11111,0,1/1/2023,136675.22
7852,15651581,Lavrentyev,758,Germany,Male,1/13/1954,1/25/2016,300000015651581,CRE00000015651581T11111,112595.85,1/1/2023,35865.44
7853,15596379,Wallace,743,Germany,Male,1/14/1983,1/27/2019,300000015596379,CRE00000015596379T11111,119695.75,1/1/2023,26136.13
7854,15746674,Miller,730,France,Female,1/21/1975,1/2/2015,300000015746674,CRE00000015746674T11111,0,1/1/2023,33373.26
7855,15801256,Bazhenov,746,Spain,Male,1/27/1973,1/5/2015,300000015801256,CRE00000015801256T11111,0,1/1/2023,10096.25
7856,15663808,Ifesinachi,666,Germany,Female,1/1/1963,1/15/2014,300000015663808,CRE00000015663808T11111,152614.51,1/1/2023,188782.3
7857,15598521,Ma,580,Germany,Female,1/13/1989,1/27/2015,300000015598521,CRE00000015598521T11111,131647.01,1/1/2023,79775.19
7858,15621457,Chu,850,France,Male,1/27/1995,1/18/2016,300000015621457,CRE00000015621457T11111,96654.72,1/1/2023,152740.16
7859,15764726,Kerr,563,France,Male,1/13/2000,1/16/2019,300000015764726,CRE00000015764726T11111,137583.04,1/1/2023,5791.85
7860,15646374,Wynne,766,Germany,Female,1/8/1994,1/22/2019,300000015646374,CRE00000015646374T11111,62717.84,1/1/2023,13182.43
7861,15716501,Moon,659,France,Male,1/20/1990,1/2/2013,300000015716501,CRE00000015716501T11111,95377.13,1/1/2023,187551.24
7862,15589948,Disher,607,Spain,Male,1/6/1994,1/19/2021,300000015589948,CRE00000015589948T11111,135936.1,1/1/2023,110560.14
7863,15811343,Cattaneo,644,Germany,Male,1/17/1987,1/1/2017,300000015811343,CRE00000015811343T11111,161591.11,1/1/2023,63795.62
7864,15659677,Beluchi,746,France,Male,1/5/1975,1/24/2014,300000015659677,CRE00000015659677T11111,142382.03,1/1/2023,62086.62
7865,15594436,Mazzi,588,Spain,Male,1/6/1989,1/19/2020,300000015594436,CRE00000015594436T11111,0,1/1/2023,12483.56
7866,15748995,Ifeajuna,691,Spain,Male,1/23/1992,1/21/2013,300000015748995,CRE00000015748995T11111,0,1/1/2023,10963.04
7867,15677062,Howe,666,France,Female,1/2/1984,1/18/2016,300000015677062,CRE00000015677062T11111,127043.09,1/1/2023,8247
7868,15697201,Yocum,640,Spain,Female,1/12/1976,1/24/2019,300000015697201,CRE00000015697201T11111,0,1/1/2023,156260.08
7869,15666453,Moore,611,Germany,Female,1/9/1993,1/7/2018,300000015666453,CRE00000015666453T11111,78885.88,1/1/2023,26927.69
7870,15693771,Y?an,651,Spain,Female,1/12/1977,1/12/2014,300000015693771,CRE00000015693771T11111,95922.9,1/1/2023,84782.42
7871,15569867,Chinweuba,529,France,Female,1/14/1993,1/11/2014,300000015569867,CRE00000015569867T11111,0,1/1/2023,19842.11
7872,15711602,Lowrie,676,France,Female,1/22/1986,1/1/2019,300000015711602,CRE00000015711602T11111,91711.59,1/1/2023,95393.43
7873,15717736,Shen,639,Germany,Female,1/6/1976,1/24/2012,300000015717736,CRE00000015717736T11111,110031.09,1/1/2023,133995.59
7874,15750441,Lavarack,782,France,Male,1/10/1986,1/2/2017,300000015750441,CRE00000015750441T11111,81210.72,1/1/2023,108003.38
7875,15732791,Davide,641,Germany,Male,1/17/1990,1/1/2017,300000015732791,CRE00000015732791T11111,122947.92,1/1/2023,99154.86
7876,15775104,Gomes,697,France,Female,1/7/1984,1/25/2021,300000015775104,CRE00000015775104T11111,182065.85,1/1/2023,49503.5
7877,15757607,Matveyeva,623,France,Male,1/14/1977,1/5/2022,300000015757607,CRE00000015757607T11111,0,1/1/2023,196533.72
7878,15793070,Fiorentino,494,Spain,Female,1/18/1981,1/18/2020,300000015793070,CRE00000015793070T11111,69974.66,1/1/2023,188426.13
7879,15760456,Eberechukwu,731,France,Female,1/2/1984,1/4/2012,300000015760456,CRE00000015760456T11111,123711.73,1/1/2023,171340.68
7880,15665385,Gibney,657,France,Male,1/23/1978,1/20/2016,300000015665385,CRE00000015665385T11111,76495.04,1/1/2023,79071.89
7881,15612418,Virgo,744,France,Female,1/15/1984,1/16/2013,300000015612418,CRE00000015612418T11111,0,1/1/2023,20940.76
7882,15727138,Kulikova,774,Spain,Male,1/16/1976,1/18/2013,300000015727138,CRE00000015727138T11111,0,1/1/2023,34774.26
7883,15732061,Liu,850,Germany,Female,1/12/1977,1/21/2021,300000015732061,CRE00000015732061T11111,121874.89,1/1/2023,6865.41
7884,15776051,Kao,551,France,Female,1/23/1977,1/16/2016,300000015776051,CRE00000015776051T11111,0,1/1/2023,51143.43
7885,15616530,Foran,638,France,Male,1/24/1986,1/16/2016,300000015616530,CRE00000015616530T11111,188455.19,1/1/2023,47031.4
7886,15632344,Jones,792,France,Female,1/6/1980,1/11/2022,300000015632344,CRE00000015632344T11111,99045.93,1/1/2023,47160.01
7887,15744979,Fowler,666,France,Female,1/26/1986,1/8/2014,300000015744979,CRE00000015744979T11111,0,1/1/2023,158666.99
7888,15745433,Conti,716,Germany,Female,1/23/1992,1/9/2020,300000015745433,CRE00000015745433T11111,205770.78,1/1/2023,65464.66
7889,15683657,Stephenson,594,France,Female,1/15/1991,1/14/2022,300000015683657,CRE00000015683657T11111,79340.95,1/1/2023,78255.86
7890,15718572,Willis,600,Germany,Male,1/21/1965,1/8/2013,300000015718572,CRE00000015718572T11111,138456.03,1/1/2023,103548.25
7891,15665783,Ts'ui,565,France,Male,1/23/1973,1/2/2015,300000015665783,CRE00000015665783T11111,0,1/1/2023,89609.26
7892,15652782,Chibuzo,678,Germany,Male,1/22/1974,1/15/2020,300000015652782,CRE00000015652782T11111,101099.9,1/1/2023,193476.04
7893,15707025,Fang,648,Spain,Female,1/11/1991,1/3/2017,300000015707025,CRE00000015707025T11111,0,1/1/2023,5199.02
7894,15647807,Wyckoff,642,France,Male,1/24/1982,1/12/2014,300000015647807,CRE00000015647807T11111,109219.83,1/1/2023,52827.51
7895,15718281,Muir,706,Germany,Male,1/25/1955,1/2/2021,300000015718281,CRE00000015718281T11111,123276.69,1/1/2023,86507.88
7896,15660571,Halpern,668,Spain,Male,1/15/1979,1/12/2012,300000015660571,CRE00000015660571T11111,113034.31,1/1/2023,100423.88
7897,15727857,Flynn,635,Spain,Male,1/1/1981,1/3/2021,300000015727857,CRE00000015727857T11111,0,1/1/2023,175611.5
7898,15639252,Shao,603,Spain,Male,1/10/1992,1/13/2016,300000015639252,CRE00000015639252T11111,129548.5,1/1/2023,19282.85
7899,15628144,Soares,635,France,Female,1/24/1950,1/8/2018,300000015628144,CRE00000015628144T11111,74812.84,1/1/2023,27448.33
7900,15683560,Gallo,642,France,Female,1/9/1982,1/8/2015,300000015683560,CRE00000015683560T11111,0,1/1/2023,183963.34
7901,15653275,Lei,785,Spain,Female,1/18/1968,1/27/2021,300000015653275,CRE00000015653275T11111,0,1/1/2023,45113.92
7902,15622182,Daniels,628,Germany,Female,1/7/1994,1/1/2019,300000015622182,CRE00000015622182T11111,153538.13,1/1/2023,110776.01
7903,15613962,Kenechi,499,France,Female,1/26/1984,1/2/2013,300000015613962,CRE00000015613962T11111,0,1/1/2023,183042.2
7904,15618437,Singleton,567,Spain,Male,1/8/1988,1/21/2012,300000015618437,CRE00000015618437T11111,0,1/1/2023,161571.79
7905,15783338,Williams,449,Spain,Male,1/18/1990,1/27/2022,300000015783338,CRE00000015783338T11111,155619.36,1/1/2023,166692.03
7906,15764491,Greece,701,Spain,Male,1/4/1987,1/3/2012,300000015764491,CRE00000015764491T11111,159693.9,1/1/2023,71173.64
7907,15712960,Olisanugo,613,Spain,Male,1/3/1985,1/19/2019,300000015712960,CRE00000015712960T11111,171653.17,1/1/2023,5353.12
7908,15688157,Padovano,683,Germany,Female,1/4/1983,1/14/2020,300000015688157,CRE00000015688157T11111,47685.47,1/1/2023,86019.48
7909,15579287,Rossi,581,France,Male,1/21/1987,1/24/2018,300000015579287,CRE00000015579287T11111,0,1/1/2023,86383.82
7910,15570931,Grant,620,France,Male,1/23/1961,1/13/2017,300000015570931,CRE00000015570931T11111,0,1/1/2023,31641.52
7911,15615177,Ebelegbulam,561,Spain,Male,1/5/1994,1/9/2016,300000015615177,CRE00000015615177T11111,123692,1/1/2023,70548.96
7912,15809906,Mitchell,558,Germany,Male,1/21/1996,1/24/2021,300000015809906,CRE00000015809906T11111,148853.29,1/1/2023,24411.02
7913,15652169,Buckley,642,France,Male,1/6/1987,1/11/2020,300000015652169,CRE00000015652169T11111,133161.95,1/1/2023,122254.86
7914,15649450,Repina,805,Germany,Male,1/17/1998,1/9/2016,300000015649450,CRE00000015649450T11111,143221.35,1/1/2023,186035.72
7915,15777179,Ellis,687,France,Male,1/24/1987,1/26/2013,300000015777179,CRE00000015777179T11111,0,1/1/2023,73133.82
7916,15803538,Douglas,695,Spain,Male,1/2/1966,1/20/2021,300000015803538,CRE00000015803538T11111,0,1/1/2023,187734.49
7917,15610936,Becher,562,France,Male,1/20/1989,1/16/2016,300000015610936,CRE00000015610936T11111,0,1/1/2023,111590.35
7918,15590094,Nwachukwu,613,Germany,Male,1/18/1984,1/3/2013,300000015590094,CRE00000015590094T11111,126265.88,1/1/2023,15859.95
7919,15572706,Smith,589,France,Male,1/13/1985,1/27/2017,300000015572706,CRE00000015572706T11111,0,1/1/2023,61324.87
7920,15634564,Aksyonov,593,Spain,Male,1/12/1991,1/14/2014,300000015634564,CRE00000015634564T11111,112713.34,1/1/2023,176868.89
7921,15684296,Artyomova,714,France,Male,1/3/1988,1/6/2017,300000015684296,CRE00000015684296T11111,141173.03,1/1/2023,98896.06
7922,15702293,Medvedeva,588,Spain,Female,1/26/1987,1/1/2015,300000015702293,CRE00000015702293T11111,0,1/1/2023,108739.15
7923,15642099,Tsui,679,Spain,Male,1/17/1983,1/5/2016,300000015642099,CRE00000015642099T11111,0,1/1/2023,12266.06
7924,15773273,Runyon,730,Spain,Male,1/6/1984,1/21/2017,300000015773273,CRE00000015773273T11111,118866.36,1/1/2023,163317.5
7925,15613337,Gallo,833,France,Male,1/16/1975,1/12/2020,300000015613337,CRE00000015613337T11111,0,1/1/2023,182247.77
7926,15800482,Bradshaw,586,Spain,Female,1/12/1989,1/18/2015,300000015800482,CRE00000015800482T11111,0,1/1/2023,168261.4
7927,15732644,Evans,567,Spain,Female,1/7/1968,1/25/2017,300000015732644,CRE00000015732644T11111,92316.31,1/1/2023,158590.66
7928,15713426,Hancock,637,Germany,Male,1/6/1992,1/20/2021,300000015713426,CRE00000015713426T11111,122185.53,1/1/2023,102566.46
7929,15640789,Butler,711,France,Male,1/12/1984,1/14/2018,300000015640789,CRE00000015640789T11111,123345.85,1/1/2023,141827.83
7930,15598892,Bradshaw,828,France,Male,1/18/1992,1/27/2018,300000015598892,CRE00000015598892T11111,73070.18,1/1/2023,161671.15
7931,15606436,Bergamaschi,500,Spain,Male,1/15/1984,1/13/2015,300000015606436,CRE00000015606436T11111,0,1/1/2023,192013.23
7932,15751227,Ebelegbulam,807,France,Male,1/7/1975,1/27/2021,300000015751227,CRE00000015751227T11111,95120.59,1/1/2023,127875.1
7933,15812365,Greco,850,France,Male,1/21/1982,1/21/2014,300000015812365,CRE00000015812365T11111,102800.65,1/1/2023,60811.56
7934,15616088,Lucas,782,France,Female,1/2/1952,1/16/2015,300000015616088,CRE00000015616088T11111,97072.42,1/1/2023,131177.22
7935,15803886,Barber,629,Spain,Male,1/9/1991,1/19/2016,300000015803886,CRE00000015803886T11111,132876.55,1/1/2023,130862.11
7936,15587311,Dobbs,582,Spain,Male,1/4/1989,1/10/2016,300000015587311,CRE00000015587311T11111,0,1/1/2023,72970.93
7937,15617401,Thomson,468,France,Male,1/27/2000,1/25/2020,300000015617401,CRE00000015617401T11111,0,1/1/2023,28123.99
7938,15775886,Su,670,France,Male,1/18/1986,1/3/2019,300000015775886,CRE00000015775886T11111,0,1/1/2023,140754.19
7939,15807305,Watkins,805,France,Male,1/10/1983,1/18/2020,300000015807305,CRE00000015807305T11111,0,1/1/2023,166650.32
7940,15761717,Ch'ien,720,France,Male,1/6/1996,1/1/2012,300000015761717,CRE00000015761717T11111,51962.91,1/1/2023,45507.24
7941,15628008,Monds,781,Spain,Female,1/4/1993,1/2/2016,300000015628008,CRE00000015628008T11111,98759.89,1/1/2023,112202.64
7942,15583755,McClemans,592,Germany,Male,1/10/1989,1/14/2020,300000015583755,CRE00000015583755T11111,156570.86,1/1/2023,37140.2
7943,15661409,Shen,542,France,Female,1/11/1980,1/7/2021,300000015661409,CRE00000015661409T11111,0,1/1/2023,178256.58
7944,15774250,Gallo,532,France,Male,1/26/1980,1/13/2021,300000015774250,CRE00000015774250T11111,159024.71,1/1/2023,100982.93
7945,15681476,Foveaux,520,France,Female,1/5/1983,1/4/2021,300000015681476,CRE00000015681476T11111,73493.17,1/1/2023,109626.13
7946,15654870,Longo,759,France,Female,1/20/1977,1/7/2014,300000015654870,CRE00000015654870T11111,0,1/1/2023,99251.24
7947,15790448,Calabresi,473,France,Female,1/17/1987,1/11/2016,300000015790448,CRE00000015790448T11111,69617.36,1/1/2023,143345.69
7948,15785326,Randall,639,Spain,Female,1/24/1987,1/19/2017,300000015785326,CRE00000015785326T11111,136526.26,1/1/2023,59653.03
7949,15592854,Garcia,705,France,Male,1/17/1997,1/22/2019,300000015592854,CRE00000015592854T11111,113736.27,1/1/2023,196864.61
7950,15617486,Sullivan,530,France,Male,1/13/1970,1/1/2021,300000015617486,CRE00000015617486T11111,106723.28,1/1/2023,109960.4
7951,15806796,Higgins,516,Germany,Female,1/9/1989,1/7/2012,300000015806796,CRE00000015806796T11111,138847.9,1/1/2023,127256.7
7952,15644699,Crawford,850,France,Female,1/21/1982,1/5/2022,300000015644699,CRE00000015644699T11111,0,1/1/2023,1099.95
7953,15622305,Martin,746,Germany,Female,1/27/1989,1/2/2020,300000015622305,CRE00000015622305T11111,107868.14,1/1/2023,146192.4
7954,15608209,Currey,622,Germany,Male,1/7/1989,1/20/2019,300000015608209,CRE00000015608209T11111,96926.12,1/1/2023,48553.77
7955,15626898,Teng,743,France,Male,1/12/1992,1/15/2015,300000015626898,CRE00000015626898T11111,77599.23,1/1/2023,144407.1
7956,15644297,Austin,732,Germany,Male,1/4/1984,1/19/2017,300000015644297,CRE00000015644297T11111,178787.54,1/1/2023,195760.53
7957,15731569,Hudson,850,France,Male,1/27/1941,1/11/2017,300000015731569,CRE00000015731569T11111,0,1/1/2023,44827.47
7958,15582149,Ts'ui,850,Germany,Female,1/24/1988,1/3/2019,300000015582149,CRE00000015582149T11111,129668.43,1/1/2023,88743.99
7959,15802483,Hancock,686,France,Male,1/25/1988,1/22/2016,300000015802483,CRE00000015802483T11111,146178.13,1/1/2023,88837.11
7960,15686999,Nicholas,556,France,Female,1/5/1982,1/26/2014,300000015686999,CRE00000015686999T11111,0,1/1/2023,62112.7
7961,15772479,Napolitano,673,France,Male,1/3/1985,1/7/2018,300000015772479,CRE00000015772479T11111,0,1/1/2023,163563.07
7962,15778884,Jamieson,809,France,Female,1/23/1984,1/10/2020,300000015778884,CRE00000015778884T11111,154763.21,1/1/2023,174800.31
7963,15623630,Foster,634,Germany,Female,1/22/1966,1/4/2019,300000015623630,CRE00000015623630T11111,116251.24,1/1/2023,42429.88
7964,15774316,Moretti,630,France,Male,1/18/1985,1/3/2016,300000015774316,CRE00000015774316T11111,0,1/1/2023,82647.65
7965,15695097,Chiedozie,564,Germany,Female,1/17/1992,1/25/2022,300000015695097,CRE00000015695097T11111,100954.88,1/1/2023,134175.15
7966,15645404,Okwukwe,625,France,Female,1/12/1971,1/23/2018,300000015645404,CRE00000015645404T11111,124620.01,1/1/2023,92243.94
7967,15750574,Lumholtz,677,Spain,Female,1/4/1988,1/19/2018,300000015750574,CRE00000015750574T11111,0,1/1/2023,6175.53
7968,15636812,Rose,583,France,Male,1/25/1982,1/23/2013,300000015636812,CRE00000015636812T11111,112701.04,1/1/2023,29213.63
7969,15712068,Wan,592,Spain,Male,1/3/1977,1/13/2014,300000015712068,CRE00000015712068T11111,84692.5,1/1/2023,67214.02
7970,15652030,De Bernales,637,Germany,Male,1/12/1973,1/19/2020,300000015652030,CRE00000015652030T11111,108204.52,1/1/2023,169037.84
7971,15577398,Ch'eng,850,France,Male,1/24/1992,1/12/2016,300000015577398,CRE00000015577398T11111,86449.39,1/1/2023,188809.23
7972,15756848,Edmondson,633,Spain,Male,1/8/1980,1/22/2012,300000015756848,CRE00000015756848T11111,0,1/1/2023,79408.17
7973,15806929,Ch'ien,751,Germany,Male,1/7/1986,1/26/2017,300000015806929,CRE00000015806929T11111,73194.99,1/1/2023,89222.66
7974,15656005,Millar,592,Germany,Male,1/2/1991,1/18/2015,300000015656005,CRE00000015656005T11111,124593.23,1/1/2023,86079.67
7975,15722632,Dickson,716,Germany,Male,1/22/1972,1/8/2020,300000015722632,CRE00000015722632T11111,119655.77,1/1/2023,12944.17
7976,15794356,Toscani,641,Germany,Male,1/22/1980,1/8/2019,300000015794356,CRE00000015794356T11111,121765.37,1/1/2023,166516.84
7977,15659656,Pan,849,France,Male,1/9/1987,1/23/2018,300000015659656,CRE00000015659656T11111,110837.73,1/1/2023,126419.8
7978,15588341,Chigozie,647,Spain,Male,1/22/1975,1/15/2012,300000015588341,CRE00000015588341T11111,99835.17,1/1/2023,89103.05
7979,15709142,Sagese,608,Germany,Female,1/15/1992,1/10/2020,300000015709142,CRE00000015709142T11111,91057.37,1/1/2023,132973.17
